GO_ID	GO_Name	GO_Category	Enrichment	p_uncorrected	p_fdr_bh	Study_Count	Study_Total	Pop_Count	Pop_Total	Study_Genes	Depth
GO:0150101	regulation of microtubule anchoring at centrosome	BP	p	1.0	1.0	0	229	1	15541		8
GO:0098868	bone growth	BP	p	1.0	1.0	0	229	18	15541		4
GO:0014911	positive regulation of smooth muscle cell migration	BP	p	1.0	1.0	0	229	32	15541		7
GO:0019805	quinolinate biosynthetic process	BP	p	1.0	1.0	0	229	4	15541		9
GO:1903465	positive regulation of mitotic cell cycle DNA replication	BP	p	1.0	1.0	0	229	1	15541		12
GO:0034231	islet amyloid polypeptide processing	BP	p	1.0	1.0	0	229	1	15541		9
GO:0042369	vitamin D catabolic process	BP	p	1.0	1.0	0	229	3	15541		7
GO:1905459	regulation of vascular associated smooth muscle cell apoptotic process	BP	p	1.0	1.0	0	229	10	15541		8
GO:0070953	regulation of neutrophil mediated killing of fungus	BP	p	1.0	1.0	0	229	2	15541		9
GO:1990036	calcium ion import into sarcoplasmic reticulum	BP	p	1.0	1.0	0	229	3	15541		9
GO:0030003	intracellular monoatomic cation homeostasis	BP	p	1.0	1.0	5	229	364	15541	ABCB7,ATP6AP1,HTR2C,TASL,TRPC5	5
GO:0051583	dopamine uptake involved in synaptic transmission	BP	p	1.0	1.0	0	229	5	15541		9
GO:1905562	regulation of vascular endothelial cell proliferation	BP	p	1.0	1.0	0	229	22	15541		7
GO:1902202	regulation of hepatocyte growth factor receptor signaling pathway	BP	p	1.0	1.0	0	229	3	15541		6
GO:0032964	collagen biosynthetic process	BP	p	1.0	1.0	0	229	10	15541		4
GO:0002277	myeloid dendritic cell activation involved in immune response	BP	p	1.0	1.0	0	229	3	15541		6
GO:0019323	pentose catabolic process	BP	p	1.0	1.0	0	229	4	15541		7
GO:0003158	endothelium development	BP	p	1.0	1.0	0	229	10	15541		5
GO:0045618	positive regulation of keratinocyte differentiation	BP	p	1.0	1.0	0	229	16	15541		8
GO:2000811	negative regulation of anoikis	BP	p	1.0	1.0	0	229	17	15541		7
GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway	BP	p	1.0	1.0	0	229	26	15541		7
GO:0006669	sphinganine-1-phosphate biosynthetic process	BP	p	1.0	1.0	0	229	1	15541		8
GO:0006564	L-serine biosynthetic process	BP	p	1.0	1.0	0	229	6	15541		10
GO:0015779	glucuronoside transport	BP	p	1.0	1.0	0	229	1	15541		6
GO:0017085	response to insecticide	BP	p	1.0	1.0	0	229	4	15541		4
GO:1905684	regulation of plasma membrane repair	BP	p	1.0	1.0	0	229	5	15541		6
GO:0051673	disruption of plasma membrane integrity in another organism	BP	p	1.0	1.0	0	229	6	15541		4
GO:0002757	immune response-activating signaling pathway	BP	p	1.0	1.0	4	229	304	15541	BTK,DDX3X,GDI1,IRAK1	7
GO:0036285	SAGA complex assembly	BP	p	1.0	1.0	0	229	1	15541		6
GO:0090045	positive regulation of deacetylase activity	BP	p	1.0	1.0	0	229	1	15541		5
GO:2000659	regulation of interleukin-1-mediated signaling pathway	BP	p	1.0	1.0	0	229	6	15541		7
GO:1904897	regulation of hepatic stellate cell proliferation	BP	p	1.0	1.0	0	229	2	15541		6
GO:0019988	charged-tRNA amino acid modification	BP	p	1.0	1.0	0	229	2	15541		10
GO:1990349	gap junction-mediated intercellular transport	BP	p	1.0	1.0	0	229	2	15541		5
GO:0070861	regulation of protein exit from endoplasmic reticulum	BP	p	1.0	1.0	0	229	17	15541		8
GO:0009180	purine ribonucleoside diphosphate biosynthetic process	BP	p	1.0	1.0	0	229	5	15541		10
GO:1903772	regulation of viral budding via host ESCRT complex	BP	p	1.0	1.0	0	229	3	15541		4
GO:0070495	negative regulation of thrombin-activated receptor signaling pathway	BP	p	1.0	1.0	0	229	5	15541		8
GO:0048007	antigen processing and presentation, exogenous lipid antigen via MHC class Ib	BP	p	1.0	1.0	0	229	4	15541		5
GO:1904414	positive regulation of cardiac ventricle development	BP	p	1.0	1.0	0	229	1	15541		5
GO:1905461	positive regulation of vascular associated smooth muscle cell apoptotic process	BP	p	1.0	1.0	0	229	7	15541		9
GO:1905780	regulation of phosphatidylserine exposure on apoptotic cell surface	BP	p	1.0	1.0	0	229	2	15541		8
GO:0006670	sphingosine metabolic process	BP	p	1.0	1.0	0	229	17	15541		8
GO:1901370	response to glutathione	BP	p	1.0	1.0	0	229	2	15541		4
GO:0044062	regulation of excretion	BP	p	1.0	1.0	0	229	10	15541		6
GO:0055123	digestive system development	BP	p	1.0	1.0	0	229	8	15541		4
GO:0060448	dichotomous subdivision of terminal units involved in lung branching	BP	p	1.0	1.0	0	229	3	15541		6
GO:0002762	negative regulation of myeloid leukocyte differentiation	BP	p	1.0	1.0	0	229	45	15541		9
GO:0043652	engulfment of apoptotic cell	BP	p	1.0	1.0	0	229	9	15541		8
GO:0070175	positive regulation of enamel mineralization	BP	p	1.0	1.0	0	229	4	15541		8
GO:0009095	aromatic amino acid family biosynthetic process, prephenate pathway	BP	p	1.0	1.0	0	229	1	15541		9
GO:0051728	cell cycle switching, mitotic to meiotic cell cycle	BP	p	1.0	1.0	0	229	4	15541		7
GO:2000726	negative regulation of cardiac muscle cell differentiation	BP	p	1.0	1.0	0	229	5	15541		8
GO:0043382	positive regulation of memory T cell differentiation	BP	p	1.0	1.0	0	229	9	15541		11
GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	BP	p	1.0	1.0	0	229	22	15541		7
GO:0055017	cardiac muscle tissue growth	BP	p	1.0	1.0	0	229	1	15541		3
GO:0036520	astrocyte-dopaminergic neuron signaling	BP	p	1.0	1.0	0	229	2	15541		6
GO:0046530	photoreceptor cell differentiation	BP	p	1.0	1.0	0	229	16	15541		5
GO:0006103	2-oxoglutarate metabolic process	BP	p	1.0	1.0	0	229	14	15541		8
GO:0045199	maintenance of epithelial cell apical/basal polarity	BP	p	1.0	1.0	0	229	6	15541		6
GO:0046469	platelet activating factor metabolic process	BP	p	1.0	1.0	0	229	8	15541		7
GO:1901827	zeaxanthin biosynthetic process	BP	p	1.0	1.0	0	229	1	15541		11
GO:1905036	positive regulation of antifungal innate immune response	BP	p	1.0	1.0	0	229	3	15541		8
GO:0018279	protein N-linked glycosylation via asparagine	BP	p	1.0	1.0	0	229	20	15541		8
GO:0032650	regulation of interleukin-1 alpha production	BP	p	1.0	1.0	0	229	8	15541		10
GO:1905941	positive regulation of gonad development	BP	p	1.0	1.0	0	229	8	15541		5
GO:0033233	regulation of protein sumoylation	BP	p	1.0	1.0	0	229	21	15541		10
GO:0009247	glycolipid biosynthetic process	BP	p	1.0	1.0	0	229	64	15541		7
GO:0051290	protein heterotetramerization	BP	p	1.0	1.0	0	229	15	15541		8
GO:1904189	positive regulation of transformation of host cell by virus	BP	p	1.0	1.0	0	229	1	15541		5
GO:0016259	selenocysteine metabolic process	BP	p	1.0	1.0	0	229	2	15541		8
GO:1901951	regulation of anterograde dense core granule transport	BP	p	1.0	1.0	0	229	1	15541		8
GO:0150063	visual system development	BP	p	1.0	1.0	0	229	1	15541		5
GO:0031000	response to caffeine	BP	p	1.0	1.0	0	229	14	15541		5
GO:0019532	oxalate transport	BP	p	1.0	1.0	0	229	10	15541		7
GO:0031290	retinal ganglion cell axon guidance	BP	p	1.0	1.0	0	229	19	15541		9
GO:0006422	aspartyl-tRNA aminoacylation	BP	p	1.0	1.0	0	229	2	15541		10
GO:0140067	peptidyl-lysine butyrylation	BP	p	1.0	1.0	0	229	1	15541		7
GO:0035883	enteroendocrine cell differentiation	BP	p	1.0	1.0	0	229	14	15541		5
GO:0001967	suckling behavior	BP	p	1.0	1.0	0	229	9	15541		4
GO:1904358	positive regulation of telomere maintenance via telomere lengthening	BP	p	1.0	1.0	0	229	20	15541		10
GO:0048511	rhythmic process	BP	p	1.0	1.0	3	229	224	15541	ENOX2,MAGED1,USP9X	1
GO:1905485	positive regulation of motor neuron migration	BP	p	1.0	1.0	0	229	1	15541		8
GO:0033563	dorsal/ventral axon guidance	BP	p	1.0	1.0	0	229	2	15541		9
GO:1901570	fatty acid derivative biosynthetic process	BP	p	1.0	1.0	0	229	48	15541		6
GO:1990044	protein localization to lipid droplet	BP	p	1.0	1.0	0	229	4	15541		5
GO:1901653	cellular response to peptide	BP	p	1.0	1.0	0	229	7	15541		4
GO:0051625	epinephrine uptake	BP	p	1.0	1.0	0	229	2	15541		4
GO:0097359	UDP-glucosylation	BP	p	1.0	1.0	0	229	1	15541		9
GO:1901984	negative regulation of protein acetylation	BP	p	1.0	1.0	0	229	2	15541		9
GO:0048146	positive regulation of fibroblast proliferation	BP	p	1.0	1.0	0	229	47	15541		6
GO:0043456	regulation of pentose-phosphate shunt	BP	p	1.0	1.0	0	229	6	15541		10
GO:0006171	cAMP biosynthetic process	BP	p	1.0	1.0	0	229	11	15541		11
GO:0048635	negative regulation of muscle organ development	BP	p	1.0	1.0	0	229	9	15541		5
GO:0030326	embryonic limb morphogenesis	BP	p	1.0	1.0	1	229	76	15541	GPC3	5
GO:0034213	quinolinate catabolic process	BP	p	1.0	1.0	0	229	1	15541		9
GO:1902259	regulation of delayed rectifier potassium channel activity	BP	p	1.0	1.0	0	229	7	15541		7
GO:0017158	regulation of calcium ion-dependent exocytosis	BP	p	1.0	1.0	0	229	33	15541		9
GO:0034776	response to histamine	BP	p	1.0	1.0	0	229	10	15541		4
GO:0016045	detection of bacterium	BP	p	1.0	1.0	0	229	9	15541		6
GO:1903210	podocyte apoptotic process	BP	p	1.0	1.0	0	229	2	15541		6
GO:0002191	cap-dependent translational initiation	BP	p	1.0	1.0	0	229	6	15541		5
GO:0002086	diaphragm contraction	BP	p	1.0	1.0	0	229	4	15541		8
GO:0043536	positive regulation of blood vessel endothelial cell migration	BP	p	1.0	1.0	0	229	47	15541		8
GO:1904372	positive regulation of protein localization to actin cortical patch	BP	p	1.0	1.0	0	229	1	15541		8
GO:0048557	embryonic digestive tract morphogenesis	BP	p	1.0	1.0	0	229	14	15541		5
GO:0038110	interleukin-2-mediated signaling pathway	BP	p	1.0	1.0	0	229	11	15541		7
GO:0098795	global gene silencing by mRNA cleavage	BP	p	1.0	1.0	0	229	3	15541		10
GO:0060378	regulation of brood size	BP	p	1.0	1.0	0	229	1	15541		3
GO:0033194	response to hydroperoxide	BP	p	1.0	1.0	0	229	18	15541		4
GO:0060706	cell differentiation involved in embryonic placenta development	BP	p	1.0	1.0	0	229	21	15541		4
GO:0019640	D-glucuronate catabolic process to D-xylulose 5-phosphate	BP	p	1.0	1.0	0	229	5	15541		11
GO:0071275	cellular response to aluminum ion	BP	p	1.0	1.0	0	229	1	15541		5
GO:0002875	negative regulation of chronic inflammatory response to antigenic stimulus	BP	p	1.0	1.0	0	229	1	15541		9
GO:0010510	regulation of pyruvate decarboxylation to acetyl-CoA	BP	p	1.0	1.0	0	229	6	15541		9
GO:0030183	B cell differentiation	BP	p	1.0	1.0	1	229	98	15541	ITM2A	7
GO:1902072	negative regulation of hypoxia-inducible factor-1alpha signaling pathway	BP	p	1.0	1.0	0	229	2	15541		8
GO:0071659	negative regulation of IP-10 production	BP	p	1.0	1.0	0	229	1	15541		11
GO:1903783	negative regulation of sodium ion import across plasma membrane	BP	p	1.0	1.0	0	229	2	15541		10
GO:0021869	forebrain ventricular zone progenitor cell division	BP	p	1.0	1.0	0	229	5	15541		3
GO:1904430	negative regulation of t-circle formation	BP	p	1.0	1.0	0	229	3	15541		10
GO:0035927	RNA import into mitochondrion	BP	p	1.0	1.0	0	229	4	15541		8
GO:2000243	positive regulation of reproductive process	BP	p	1.0	1.0	1	229	81	15541	AR	4
GO:2000812	regulation of barbed-end actin filament capping	BP	p	1.0	1.0	0	229	6	15541		11
GO:1900407	regulation of cellular response to oxidative stress	BP	p	1.0	1.0	0	229	18	15541		6
GO:0099633	protein localization to postsynaptic specialization membrane	BP	p	1.0	1.0	0	229	19	15541		8
GO:0060215	primitive hemopoiesis	BP	p	1.0	1.0	0	229	4	15541		6
GO:0006911	phagocytosis, engulfment	BP	p	1.0	1.0	0	229	31	15541		7
GO:0140227	serotonin-gated cation-selective signaling pathway	BP	p	1.0	1.0	0	229	5	15541		6
GO:0106045	guanine deglycation, methylglyoxal removal	BP	p	1.0	1.0	0	229	1	15541		9
GO:0003337	mesenchymal to epithelial transition involved in metanephros morphogenesis	BP	p	1.0	1.0	0	229	6	15541		6
GO:0034478	phosphatidylglycerol catabolic process	BP	p	1.0	1.0	0	229	2	15541		8
GO:0019043	establishment of viral latency	BP	p	1.0	1.0	0	229	1	15541		2
GO:2001045	negative regulation of integrin-mediated signaling pathway	BP	p	1.0	1.0	0	229	4	15541		7
GO:0034638	phosphatidylcholine catabolic process	BP	p	1.0	1.0	0	229	13	15541		8
GO:0033564	anterior/posterior axon guidance	BP	p	1.0	1.0	0	229	7	15541		9
GO:0006693	prostaglandin metabolic process	BP	p	1.0	1.0	0	229	31	15541		11
GO:0046898	response to cycloheximide	BP	p	1.0	1.0	0	229	5	15541		5
GO:0002329	pre-B cell differentiation	BP	p	1.0	1.0	0	229	2	15541		9
GO:0006636	unsaturated fatty acid biosynthetic process	BP	p	1.0	1.0	0	229	36	15541		10
GO:0060197	cloacal septation	BP	p	1.0	1.0	0	229	1	15541		4
GO:0046111	xanthine biosynthetic process	BP	p	1.0	1.0	0	229	1	15541		9
GO:0035932	aldosterone secretion	BP	p	1.0	1.0	0	229	1	15541		12
GO:0097094	craniofacial suture morphogenesis	BP	p	1.0	1.0	0	229	17	15541		3
GO:0042423	catecholamine biosynthetic process	BP	p	1.0	1.0	0	229	14	15541		6
GO:0036325	vascular endothelial growth factor receptor-3 signaling pathway	BP	p	1.0	1.0	0	229	1	15541		9
GO:0032023	trypsinogen activation	BP	p	1.0	1.0	0	229	1	15541		8
GO:0060783	mesenchymal smoothened signaling pathway involved in prostate gland development	BP	p	1.0	1.0	0	229	1	15541		7
GO:0032799	low-density lipoprotein receptor particle metabolic process	BP	p	1.0	1.0	0	229	1	15541		5
GO:0140131	positive regulation of lymphocyte chemotaxis	BP	p	1.0	1.0	0	229	18	15541		10
GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	BP	p	1.0	1.0	0	229	11	15541		12
GO:0031017	exocrine pancreas development	BP	p	1.0	1.0	0	229	10	15541		5
GO:2000063	positive regulation of ureter smooth muscle cell differentiation	BP	p	1.0	1.0	0	229	1	15541		8
GO:0033316	meiotic spindle assembly checkpoint signaling	BP	p	1.0	1.0	0	229	1	15541		12
GO:2001032	regulation of double-strand break repair via nonhomologous end joining	BP	p	1.0	1.0	0	229	25	15541		10
GO:0034183	negative regulation of maintenance of mitotic sister chromatid cohesion	BP	p	1.0	1.0	0	229	1	15541		10
GO:2001189	negative regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	BP	p	1.0	1.0	0	229	3	15541		9
GO:1900221	regulation of amyloid-beta clearance	BP	p	1.0	1.0	0	229	16	15541		4
GO:0160069	surfactant secretion	BP	p	1.0	1.0	0	229	2	15541		5
GO:0003222	ventricular trabecula myocardium morphogenesis	BP	p	1.0	1.0	0	229	14	15541		7
GO:0072560	type B pancreatic cell maturation	BP	p	1.0	1.0	0	229	3	15541		6
GO:1904908	negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric	BP	p	1.0	1.0	0	229	1	15541		11
GO:0038083	peptidyl-tyrosine autophosphorylation	BP	p	1.0	1.0	0	229	9	15541		9
GO:0071163	DNA replication preinitiation complex assembly	BP	p	1.0	1.0	0	229	2	15541		7
GO:0060018	astrocyte fate commitment	BP	p	1.0	1.0	0	229	4	15541		5
GO:1905186	regulation of metaphase/anaphase transition of meiosis I	BP	p	1.0	1.0	0	229	1	15541		10
GO:0019085	early viral transcription	BP	p	1.0	1.0	0	229	2	15541		3
GO:0050872	white fat cell differentiation	BP	p	1.0	1.0	0	229	16	15541		5
GO:0051985	negative regulation of chromosome segregation	BP	p	1.0	1.0	0	229	32	15541		7
GO:1903383	regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway	BP	p	1.0	1.0	0	229	3	15541		10
GO:1901329	regulation of odontoblast differentiation	BP	p	1.0	1.0	0	229	10	15541		6
GO:0061141	lung ciliated cell differentiation	BP	p	1.0	1.0	0	229	1	15541		7
GO:0048332	mesoderm morphogenesis	BP	p	1.0	1.0	0	229	5	15541		4
GO:0045599	negative regulation of fat cell differentiation	BP	p	1.0	1.0	0	229	49	15541		6
GO:0010830	regulation of myotube differentiation	BP	p	1.0	1.0	0	229	41	15541		7
GO:0042161	lipoprotein oxidation	BP	p	1.0	1.0	0	229	1	15541		7
GO:0060391	positive regulation of SMAD protein signal transduction	BP	p	1.0	1.0	0	229	37	15541		8
GO:0097468	programmed cell death in response to reactive oxygen species	BP	p	1.0	1.0	0	229	1	15541		4
GO:0002331	pre-B cell allelic exclusion	BP	p	1.0	1.0	0	229	3	15541		8
GO:0034145	positive regulation of toll-like receptor 4 signaling pathway	BP	p	1.0	1.0	0	229	10	15541		9
GO:0061966	establishment of left/right asymmetry	BP	p	1.0	1.0	0	229	6	15541		6
GO:0097151	positive regulation of inhibitory postsynaptic potential	BP	p	1.0	1.0	0	229	6	15541		7
GO:0048352	paraxial mesoderm structural organization	BP	p	1.0	1.0	0	229	1	15541		4
GO:0007628	adult walking behavior	BP	p	1.0	1.0	0	229	31	15541		5
GO:0009207	purine ribonucleoside triphosphate catabolic process	BP	p	1.0	1.0	0	229	1	15541		10
GO:0002566	somatic diversification of immune receptors via somatic mutation	BP	p	1.0	1.0	0	229	13	15541		3
GO:0043163	cell envelope organization	BP	p	1.0	1.0	0	229	2	15541		5
GO:1990869	cellular response to chemokine	BP	p	1.0	1.0	0	229	13	15541		6
GO:1900017	positive regulation of cytokine production involved in inflammatory response	BP	p	1.0	1.0	0	229	28	15541		10
GO:0006114	glycerol biosynthetic process	BP	p	1.0	1.0	0	229	5	15541		8
GO:2000826	regulation of heart morphogenesis	BP	p	1.0	1.0	0	229	8	15541		6
GO:0045792	negative regulation of cell size	BP	p	1.0	1.0	0	229	9	15541		6
GO:0002884	negative regulation of hypersensitivity	BP	p	1.0	1.0	0	229	1	15541		10
GO:1905709	negative regulation of membrane permeability	BP	p	1.0	1.0	0	229	17	15541		4
GO:0035733	hepatic stellate cell activation	BP	p	1.0	1.0	0	229	2	15541		4
GO:0014856	skeletal muscle cell proliferation	BP	p	1.0	1.0	0	229	8	15541		5
GO:0046416	D-amino acid metabolic process	BP	p	1.0	1.0	0	229	4	15541		8
GO:0032700	negative regulation of interleukin-17 production	BP	p	1.0	1.0	0	229	12	15541		10
GO:2000386	positive regulation of ovarian follicle development	BP	p	1.0	1.0	0	229	2	15541		5
GO:1905552	positive regulation of protein localization to endoplasmic reticulum	BP	p	1.0	1.0	0	229	3	15541		6
GO:1900212	negative regulation of mesenchymal cell apoptotic process involved in metanephros development	BP	p	1.0	1.0	0	229	2	15541		8
GO:1904154	positive regulation of retrograde protein transport, ER to cytosol	BP	p	1.0	1.0	0	229	1	15541		10
GO:1905198	manchette assembly	BP	p	1.0	1.0	0	229	10	15541		5
GO:0009197	pyrimidine deoxyribonucleoside diphosphate biosynthetic process	BP	p	1.0	1.0	0	229	1	15541		10
GO:0071882	phospholipase C-activating adrenergic receptor signaling pathway	BP	p	1.0	1.0	0	229	2	15541		7
GO:0048384	retinoic acid receptor signaling pathway	BP	p	1.0	1.0	0	229	19	15541		8
GO:0061582	intestinal epithelial cell migration	BP	p	1.0	1.0	0	229	2	15541		6
GO:0038003	G protein-coupled opioid receptor signaling pathway	BP	p	1.0	1.0	0	229	7	15541		6
GO:0045299	otolith mineralization	BP	p	1.0	1.0	0	229	3	15541		5
GO:1904394	negative regulation of skeletal muscle acetylcholine-gated channel clustering	BP	p	1.0	1.0	0	229	1	15541		8
GO:0043174	nucleoside salvage	BP	p	1.0	1.0	0	229	7	15541		8
GO:0050802	circadian sleep/wake cycle, sleep	BP	p	1.0	1.0	0	229	1	15541		6
GO:1903721	positive regulation of I-kappaB phosphorylation	BP	p	1.0	1.0	0	229	1	15541		10
GO:1903846	positive regulation of cellular response to transforming growth factor beta stimulus	BP	p	1.0	1.0	0	229	26	15541		6
GO:0006297	nucleotide-excision repair, DNA gap filling	BP	p	1.0	1.0	0	229	5	15541		7
GO:1902656	calcium ion import into cytosol	BP	p	1.0	1.0	0	229	23	15541		8
GO:1990611	regulation of cytoplasmic translational initiation in response to stress	BP	p	1.0	1.0	0	229	1	15541		12
GO:0072199	regulation of mesenchymal cell proliferation involved in ureter development	BP	p	1.0	1.0	0	229	3	15541		6
GO:0086054	bundle of His cell to Purkinje myocyte communication by electrical coupling	BP	p	1.0	1.0	0	229	2	15541		5
GO:1900217	regulation of apoptotic process involved in metanephric nephron tubule development	BP	p	1.0	1.0	0	229	2	15541		7
GO:0042088	T-helper 1 type immune response	BP	p	1.0	1.0	0	229	9	15541		5
GO:0086014	atrial cardiac muscle cell action potential	BP	p	1.0	1.0	0	229	6	15541		7
GO:0060035	notochord cell development	BP	p	1.0	1.0	0	229	1	15541		4
GO:0097490	sympathetic neuron projection extension	BP	p	1.0	1.0	0	229	3	15541		5
GO:0160239	transcription pausing by RNA polymerase II	BP	p	1.0	1.0	0	229	4	15541		8
GO:0048613	embryonic ectodermal digestive tract morphogenesis	BP	p	1.0	1.0	0	229	1	15541		4
